p_id,name,price,colour,brand,ratingCount,avg_rating
17482888,KALINI Burgundy Striped Boat Neck Kurti,1599,Burgundy,KALINI,,
12641130,Global Desi Women Navy Blue Solid Top,999,Navy Blue,Global Desi,77,4.337662338
9241297,Desi Weavess Women Fuchsia Solid Top,1299,Fuchsia,Desi Weavess,11,3.909090909
12971360,Tissu Women Green & Pink Floral Printed Kurti,999,Green,Tissu,151,4.17218543
9151097,Alena Women Peach-Coloured Self Design Top,1599,Peach,Alena,13,3.307692308
16230052,fabGLOBAL Coral Pink & Beige Mandarin Collar Regular Top,2399,Coral,fabGLOBAL,11,3.909090909
15137404,fabGLOBAL Red & Green Mandarin Collar Shirt Style Top,2399,Red,fabGLOBAL,7,4.285714286
18836092,Emprall White Crop Top,999,White,Emprall,,
18185482,Sangria Black & Yellow Floral Print Pure Cotton Empire Top,1499,Black,Sangria,,
19030574,Juniper Women Black & Brown Viscose Rayon Printed Tunic,1799,Black,Juniper,,
15816572,Fabindia Women Grey Solid Ethnic Top,2999,Grey,Fabindia,,
18334966,Shae by SASSAFRAS Navy Blue Floral Desi Girl Top,1499,Navy Blue,Shae by SASSAFRAS,,
17482934,KALINI Olive Green & Black Striped Boat Neck Kurti,1599,Olive,KALINI,,
13619490,Janasya Women Teal Green & Red Floral Printed Keyhole Neck A-line Top,1199,Teal,Janasya,37,3.972972973
12527624,Bhama Couture Women Green & Golden Silk Self Design Tunic,1999,Green,Bhama Couture,31,2.935483871
16426882,HOUSE OF KARI White & Blue Embroidered Tunic,2999,White,HOUSE OF KARI,,
17909660,AKKRITI BY PANTALOONS Women Red Printed A-Line Top,699,Red,AKKRITI BY PANTALOONS,,
19134302,INDYA Women Pink Geometric Print Georgette Strappy Crop Top,1400,Pink,INDYA,,
11807980,Ahalyaa Women Red & White Printed Pure Cotton Top,1074,Red,Ahalyaa,,
17156570,MALHAAR Pink Ethnic Motifs Printed Cambric Kurti,1349,Pink,MALHAAR,14,3.857142857
17156640,MALHAAR Green & White Floral Printed Kurti,1349,Green,MALHAAR,10,4.3
18634730,DORIYA White Striped Top,1799,White,DORIYA,,
17939218,SAAKAA Maroon Floral Embroidered Tie-Up Neck Top,1299,Maroon,SAAKAA,,
17777226,Prakrti Pink & White Ethnic Motifs Printed Pure Cotton Pleated Kurti,2199,Pink,Prakrti,,
17821250,Shae by SASSAFRAS Peach-Coloured & Silver Striped Crop Top,1499,Peach,Shae by SASSAFRAS,,
14404380,Miaz Lifestyle Yellow & Red Viscose Rayon Mandarin Collar Embroidered Tunic,999,Yellow,Miaz Lifestyle,,
18173516,Shae by SASSAFRAS Black Geometric Tie & Dye 2.0 Top,1399,Black,Shae by SASSAFRAS,,
15816556,Fabindia Women Teal Blue Solid Embellished Kurti,2199,Teal,Fabindia,4,5
15352970,OM SAI LATEST CREATION Navy Blue & Gold-Toned Ethnic Motifs Printed Kurti,1999,Navy Blue,OM SAI LATEST CREATION,11,3.636363636
18226118,HERE&NOW Grey & Black Ethnic Motifs Printed Pure Cotton Kurti,1299,Grey,HERE&NOW,15,3.666666667
14572696,PANIT Blue Floral Printed Crepe Crop Top,1599,Blue,PANIT,8,3.75
15107902,Ives Blue Geometric Printed Crepe A-Line Top,1199,Blue,Ives,,
13269566,Fabriko Beige Floral Printed Straight Kurti,1999,Beige,Fabriko,16,4.25
16555750,Global Desi Blue & White Geometric Print Tie-Up Neck Top,1599,Blue,Global Desi,6,4
11454378,Bhama Couture Women Red & Golden Foil Print Angrakha Tunic,1999,Red,Bhama Couture,31,4.064516129
18775270,Lakshita Navy Blue Ethnic Motifs Yoke Design Kurti,2895,Navy Blue,Lakshita,,
18242694,Ira Soleil Pink Floral Print Halter Neck Satin Net Wrap Crop Top,2999,Pink,Ira Soleil,,
19232818,aturabi Grey Embellished Pure Georgette Pleated Kurti,2398,Grey,aturabi,,
15329156,Global Desi Sea Green & Pink Woven Design Zari Regular Crop Top,1799,Sea Green,Global Desi,,
14362102,Janasya Navy Blue Printed Cotton Tunic,1299,Navy Blue,Janasya,15,4.333333333
7485587,Fusion Beats Women Black Printed Top,1999,Black,Fusion Beats,10,3.2
15480162,fabGLOBAL Woman Black Tribal Mandarin Collar Regular Top,2399,Black,fabGLOBAL,6,4.833333333
18836090,Emprall Multicoloured Checked Crop Top,1399,Multi,Emprall,,
18887474,Rain & Rainbow Navy Blue Floral Print Mandarin Collar Pure Cotton Top,1495,Navy Blue,Rain & Rainbow,,
19297170,Friskers Black Organic Cotton Tank Top,1658,Black,Friskers,,
18210214,FABRIC FITOOR Black Pure Cotton Printed Kaftan Top,2199,Black,FABRIC FITOOR,,
11607414,Bhama Couture Women Blue Printed Peplum Top,1799,Blue,Bhama Couture,8,4.125
12195820,Bhama Couture Orange Tunic With Gota Detailing,1999,Orange,Bhama Couture,9,4.111111111
18609706,KALINI Navy Blue Print Top,1499,Navy Blue,KALINI,,
18609620,KALINI Green Print Top,1499,Green,KALINI,,
9430115,Bhama Couture Women Navy Blue Embroidered A-Line Top,1799,Navy Blue,Bhama Couture,,
11055118,INDYA Women Pink & Gold-Coloured Sequin Embellished Crop Top,1400,Pink,INDYA,100,4.59
18226124,HERE&NOW Red & Blue Ethnic Motifs Printed Pure Cotton Kurti,1299,Red,HERE&NOW,,
15720246,HIGHLIGHT FASHION EXPORT Pink Embroidered Regular Top,1999,Pink,HIGHLIGHT FASHION EXPORT,,
18673150,PANIT Women Red & Black Tribal Printed V-Neck Pleated Kurti,1799,Red,PANIT,,
12487106,Bhama Couture Women Orange Straight Tunic With Gota Detailing,1799,Red,Bhama Couture,3,4.333333333
19093848,Anubhutee Green Ethnic Motifs Printed Thread Work Thread Work Empire Kurti,1999,Green,Anubhutee,,
17826900,GULMOHAR JAIPUR Mustard Yellow Embroidered Top,1299,Mustard,GULMOHAR JAIPUR,,
10070525,PANIT Women Black Solid Bardot Top,1599,Black,PANIT,10,4.1
15179752,studio rasa Navy Blue Ruffle Crop Top,1299,Navy Blue,studio rasa,,
18336222,Shae by SASSAFRAS Women Violet & Brown Ethnic Motifs Print Crop Top,1299,Violet,Shae by SASSAFRAS,,
17312956,Selvia Black Geometric Print Crepe Top,1330,Black,Selvia,,
19216558,KANNAHI women Peach-Coloured Floral Printed Pure Cotton Kurti,2399,Peach,KANNAHI,,
12795840,Bhama Couture Women Black & Pink Yoke Design Pure Cotton High-Low Kurti,1999,Black,Bhama Couture,5,4.6
13581438,Ahalyaa Women Off-White Silver Printed Cotton Tunic,2550,Off White,Ahalyaa,26,3.846153846
16750004,AKKRITI BY PANTALOONS Mustard & Black Viscose Rayon Mandarin Collar Printed Tunic,699,Mustard,AKKRITI BY PANTALOONS,,
13108206,INDYA Women Black & Grey Printed A-Line Kurti,1850,Black,INDYA,5,4.6
19181456,Fashion FRICKS Black Solid Kurti,2499,Black,Fashion FRICKS,,
13581436,Ahalyaa Women Grey & Silver Printed Tiered Tunic,2850,Grey,Ahalyaa,,
10706504,PANIT Women Yellow Printed A-Line Top,1499,Yellow,PANIT,13,4.230769231
10745490,Bhama Couture Women Mustard Yellow Solid Mirror Work A-Line Top,1599,Mustard,Bhama Couture,,
10752740,RARE ROOTS Women Green Solid Top,1799,Green,RARE ROOTS,,
13459534,DART STUDIO Women Off-White Self Design Sustainable Wrap Top,2400,Off White,DART STUDIO,,
13459526,DART STUDIO Women Off-White Self Design Sustainable Top,2400,Off White,DART STUDIO,,
13459540,DART STUDIO Women Off-White Self Design Sustainable Top,2400,Off White,DART STUDIO,,
12595490,Ahalyaa Women Rust Orange & Golden Printed One Sleeve Asymmetric Layered Tunic,1890,Rust,Ahalyaa,5,2
17777396,Sangria Peach-Coloured Floral Yoke Design Pure Cotton Kurta,2499,Peach,Sangria,,
14259238,Saffron Threads Women's Blue & Maroon Printed Tunic,1499,Blue,Saffron Threads,9,4
16556024,Global Desi Women Pink & White Ethnic Motifs Embroidered Tunic,3099,Pink,Global Desi,,
13969840,Bhama Couture Women White & Red Embroidered Tunic,3249,White,Bhama Couture,,
13845598,Shae By Sassafras Green Fitted Crop Top,999,Green,Shae by SASSAFRAS,13,3.846153846
13872392,Mayra Pink Crepe Regular Top,1195,Pink,Mayra,,
15137400,fabGLOBAL Women Green & Gold Printed Regular Top,2399,Green,fabGLOBAL,,
15104522,DART STUDIO White Shirt Style Top,1800,White,DART STUDIO,,
15107870,Ives Blue Printed Crepe A-Line Top,1199,Blue,Ives,,
15043282,DART STUDIO White Mandarin Collar Linen Regular Top,2900,White,DART STUDIO,,
15043276,DART STUDIO White Linen Shirt Style Top,2900,White,DART STUDIO,,
15043274,DART STUDIO White Flared Sleeve Linen Regular Top,2500,White,DART STUDIO,,
15043268,DART STUDIO Off White Linen Regular Top,2900,Off White,DART STUDIO,,
18851324,Cottinfab Sea Green Striped Pure Cotton Kurti,1599,Sea Green,Cottinfab,,
15256372,DART STUDIO Maroon Embroidered Regular Top,2500,Maroon,DART STUDIO,,
15407164,Ancestry White & Red Pure Cotton Geometric Printed Shirt Style Top,2790,White,Ancestry,,
16569838,Zivame Purple Print Top,999,Purple,Zivame,,
16588088,Ancestry Pink & Black Ethnic Motifs Print Bishop Sleeves Modal Regular Top,2990,Pink,Ancestry,,
16742198,GOLDSTROMS Olive Green Embellished Keyhole Neck Top,1199,Olive,GOLDSTROMS,,
17066000,Rangriti Navy Blue Print Top,1299,Navy Blue,Rangriti,,
17061030,MBE Black & White Print Top,2499,Black,MBE,,
17095502,studio rasa Yellow & Gold-Toned Dupion & Net Embroidered Panelled Crop Top,1499,Yellow,studio rasa,,
17141858,Rang Gali Green & Red Floral Print Kaftan Longline Top,2400,Green,Rang Gali,,
17188064,Rangriti Blue Printed Ruffles Top,1199,Blue,Rangriti,,
17188220,Rangriti Blue Floral Print Blouson Top,1299,Blue,Rangriti,,
17235994,Women Touch Blue & Beige Print Pure Cotton Top,1999,Blue,Women Touch,,
14259232,Saffron Threads Women Cream-Coloured & Green Cotton Printed Tunic,1499,Cream,Saffron Threads,13,4.461538462
17617302,Ahalyaa Mauve Floral Printed Layered Tunic,3200,Mauve,Ahalyaa,,
17062812,Amydus Women Plus Size Black & White Geometric Printed Kurti,1999,Black,Amydus,,
18068438,MALHAAR Orange & Beige Ethnic Motifs Printed Pure Cotton Kurti,1799,Orange,MALHAAR,,
11807986,Ahalyaa Women White & Green Ethnic Printed Asymmetric Tunic,2247,White,Ahalyaa,14,4.642857143
17870072,ZOLA Yellow & Blue Mandarin Collar Printed Tunic,1830,Yellow,ZOLA,,
16012518,Fabindia Women Beige Striped Cotton Kurta,3990,Beige,Fabindia,,
15003828,OM SAI LATEST CREATION Grey & Black Flared Sleeves Pure Cotton Kurti with Dori Pattern,1999,Grey,OM SAI LATEST CREATION,27,3.777777778
16351486,HOUSE OF KARI Green & Navy Blue Printed Tunic,2999,Green,HOUSE OF KARI,,
16426828,HOUSE OF KARI Blue & Red Printed Tunic,2999,Blue,HOUSE OF KARI,,
16453416,HOUSE OF KARI White Embroidered Tunic,1999,White,HOUSE OF KARI,,
18555792,RGHT Cream-Coloured & Black Ethnic Motifs Printed A-line Kurti,2399,Cream,RGHT,,
18788024,Vishudh Pink Embellished High-Low Top,849,Pink,Vishudh,,
12659706,Silai Bunai Women Mustard Yellow & Pink Printed Pure Cotton Straight Kurti,1299,Mustard,Silai Bunai,25,4.2
16630086,Sangria Women Blue & Yellow Floral Printed Kurti,1899,Blue,Sangria,,
16630078,Sangria Women Mustard Yellow & Purple Floral Printed Kurti,1899,Mustard,Sangria,,
14485398,ROOTED Grey Solid Round Neck Box Pleated Linen A-Line Top,2499,Grey,ROOTED,,
11807976,Ahalyaa Women Peach-Coloured & Red Printed Tunic,1971,Peach,Ahalyaa,5,3.6
12160442,Ahalyaa Women's Brown & Cream-Coloured Printed A-Line Tunic,2610,Brown,Ahalyaa,,
18151594,Cantabil Red & Yellow Floral Printed Kurti,1999,Red,Cantabil,,
1435249,Fabindia Multicoloured Handblock Print Top,1490,Multi,Fabindia,4,3
17709782,MALHAAR Pink Floral Printed Kurti,1349,Pink,MALHAAR,,
19048792,Molcha Mustard Yellow Top,1665,Mustard,Molcha,,
11034926,Varanga Women White & Black Checked Tunic,1899,White,Varanga,,
17633706,Saree Swarg Green & Yellow Printed Tunic,1650,Green,Saree Swarg,,
16351474,HOUSE OF KARI Multicoloured Hand Embroidery Chickenkari Tunic,2999,Multi,HOUSE OF KARI,,
18922240,Ahalyaa Women Blue & White Mandarin Collar Cotton Printed Indigo Tunic,3100,Blue,Ahalyaa,,
12160468,Ahalyaa Women's Maroon & Green Printed A-Line Kediya Tunic,1557,Maroon,Ahalyaa,32,3.78125
17148946,Varanga Women Classic Off-White Solid Nuovo Sleeves Tunic,2999,Off White,Varanga,,
17448982,DesiNoor com Grey Viscose Rayon Tunic,1295,Grey,DesiNoor.com,3,4.333333333
19336550,NAYRAH Pink Floral Printed Empire Anarkali Kurti,2999,Pink,NAYRAH,,
12419560,Ahalyaa Women Black & White Chevron Print Tunic,1971,Black,Ahalyaa,,
7680131,Multicoloured Printed Pure Cotton Blouse,899,Multi,Annabelle by Pantaloons,,
18836050,Emprall Beige Top,999,Beige,Emprall,,
13581426,Ahalyaa Women Sea Green & Golden Printed Tunic,2650,Sea Green,Ahalyaa,,
13581428,Ahalyaa Women Navy Blue & White Printed Semi-Sheer Tunic,2100,Navy Blue,Ahalyaa,,
8915911,Bronz Women Grey Embroidered Pure Cotton Top,699,Grey,Bronz,,
7606774,Vishudh Women Black Printed A-Line Top,2049,Black,Vishudh,7,3.714285714
16919756,"YASH GALLERY Brown, Blue & White Floral Printed A-line Kurti",3259,Brown,YASH GALLERY,,
18845144,SERONA FABRICS Grey & Off White Tunic,3999,Grey,SERONA FABRICS,,
19340622,MALHAAR Women Blue Floral Print Empire Top,3329,Blue,MALHAAR,,
19340620,MALHAAR Women Green Print Roll-Up Sleeves Top,3329,Green,MALHAAR,,
19340614,MALHAAR Women Lime Green Floral Print Empire Top,3329,Lime Green,MALHAAR,,
19340612,MALHAAR Women Blue Print High-Low Top,3329,Blue,MALHAAR,,
19340608,MALHAAR Women Black & White Print Mandarin Collar Top,3329,Black,MALHAAR,,
19340606,MALHAAR Women Pink Floral Print Top,3329,Pink,MALHAAR,,
19340602,MALHAAR Women Yellow Floral Print Top,3329,Yellow,MALHAAR,,
19340600,MALHAAR Women White & Pink Floral Print Top,3329,White,MALHAAR,,
19340598,MALHAAR Women Yellow & White Geometric Print Mandarin Collar Empire Top,3329,Yellow,MALHAAR,,
19340596,MALHAAR Women Navy Blue & Pink Floral Print Mandarin Collar Empire Top,3329,Navy Blue,MALHAAR,,
16630116,Sangria Women Mustard Yellow & Green Floral Printed Tunic,2299,Mustard,Sangria,,
17441542,SUTI Green Embroidered Kurti,4999,Green,SUTI,,
17172026,Ethnicity Women Brown Floral Embroidered Thread Work Pure Silk Kurti,1699,Brown,Ethnicity,,
16012538,Fabindia Blue & White Embroidered Tunic,2790,Blue,Fabindia,,
16012536,Fabindia Blue Embroidered Tunic,2690,Blue,Fabindia,,
16012516,Fabindia Women Pink Striped Straight Silk Tunic,2990,Pink,Fabindia,,
15904446,DIVYANK Red & Beige Geometric Printed Kurti,1999,Red,DIVYANK,,
15737980,Fabindia Pink Silk Tunic With Jacket,3990,Pink,Fabindia,,
15737960,Fabindia Grey Silk Striped Tunic,3990,Grey,Fabindia,,
15737958,Fabindia Woman Pink & Beige Silk Organza Tunic,3990,Pink,Fabindia,,
15886874,HERE&NOW Black & White Geometric Print Shirt Collar Pure Cotton Kurti,999,Black,HERE&NOW,170,3.982352941
9971489,Vishudh Orange & Pink Printed Tunic,1199,Orange,Vishudh,1161,3.826012059
17127102,Biba Coral & White Ethnic Motifs Printed Pure Cotton Pleated Kurti,1999,Coral,Biba,14,4.357142857
13321360,Sangria Women Red Mandarin Collar Bell Sleeves Pure Cotton Top,1699,Red,Sangria,457,4.008752735
17266576,PARAMOUNT CHIKAN Blue & White Ethnic Motifs Embroidered Chikankari Kurti,2099,Blue,PARAMOUNT CHIKAN,,
16267612,House of Pataudi White Embroidery Detail Pure Cotton Jashn Kurti,1499,White,House of Pataudi,24,3.75
11407170,Taavi Women Brown & Black Ajrakh Hand Block Print A-line Sustainable Pure Cotton Top with Gathers,1899,Brown,Taavi,334,4.19760479
14885744,HERE&NOW Sea Green & Maroon Ethnic Motifs Print Straight Kurti,999,Sea Green,HERE&NOW,270,4.166666667
15886852,HERE&NOW Black & Beige Printed Top,1199,Black,HERE&NOW,59,3.677966102
16837756,Vishudh Women Grey Striped Three-quarter Sleeves Tunic,1149,Grey,Vishudh,131,4.167938931
15887090,HERE&NOW Women Green & White Ethnic Motifs Printed Kurti,999,Green,HERE&NOW,153,4.039215686
12133336,Libas Women Blue  Golden Ethnic Print Pure Cotton A-Line Kurti,1299,Blue,Libas,127,4.157480315
17241060,ADA Grey & White Ethnic Motifs Embroidered Chikankari Kurti,1790,Grey,ADA,10,4.7
17156552,MALHAAR Pink Floral Printed Cambric Pleated Kurti,1349,Pink,MALHAAR,6,4.166666667
15816452,Fabindia Pink & Golden Pure Cotton Handblock Print Top,999,Pink,Fabindia,7,4.571428571
17268136,Fabindia Pink Off White & Pink Mandarin Collar Pure Cotton Slub Shirt Style Top,999,Off White,Fabindia,,
12641154,Global Desi Women Beige & Golden Woven Design Crop Top,1399,Beige,Global Desi,8,3.625
1582977,W Women Lime Green Printed High Slit Maxi Top,1999,Lime Green,W,26,4.192307692
17241016,ADA Sea Green & White Ethnic Motifs Embroidered Chikankari Kurti,1990,Sea Green,ADA,5,3.6
16872614,ADA Yellow & Green Ethnic Motifs Embroidered Chikankari Handloom Kurti,990,Yellow,ADA,6,4
15816546,Fabindia Women Pink Ethnic Motifs Printed Kurta,1999,Pink,Fabindia,8,4.25
15366772,AKKRITI BY PANTALOONS Mustard Yellow & Black Striped Regular Top,699,Mustard,AKKRITI BY PANTALOONS,8,4.375
10579072,Fusion Beats Navy Blue & Beige Checked High Low Tunic,2399,Navy Blue,Fusion Beats,5,2
8915921,Bronz Women White Solid Top,699,White,Bronz,12,4.083333333
17838216,KALINI Maroon & Yellow Ethnic Motifs Embroidered Kurti,1599,Maroon,KALINI,,
16569996,Rosaline by Zivame Green Print Top,599,Green,Rosaline by Zivame,16,4.5
19232812,aturabi Green Georgette Top,1998,Green,aturabi,,
18242692,Ira Soleil Pink Floral Print Satin Net Crop Top,2999,Pink,Ira Soleil,,
12257160,ROOTED Women Blue Embroidered Top,1999,Blue,ROOTED,,
17870020,ZOLA Women Teal & Mustard Mandarin Collar Printed Tunic,1830,Teal,ZOLA,,
18226112,HERE&NOW Mustard Yellow & Pink Ethnic Motifs Printed Shirt Collar Pure Cotton Kurti,1299,Mustard,HERE&NOW,16,4.5625
17633716,Saree Swarg Beige & Red Printed Tunic,1650,Beige,Saree Swarg,,
16260314,Saanjh Turquoise Blue Striped V-Neck Kantha Work Kurti,1799,Turquoise Blue,Saanjh,18,3.722222222
18980990,ZOLA Women Navy Blue Embroidered Indie Gal Tunic,1799,Navy Blue,ZOLA,,
19286900,KALINI Red & White Floral Print Mandarin Collar Top,1499,Red,KALINI,,
12870720,RANGMAYEE Women Black & Red Embroidered Tunic,2589,Black,RANGMAYEE,8,3.625
16426880,HOUSE OF KARI Blue & Beige Printed Tunic,2999,Blue,HOUSE OF KARI,,
12413876,Kvsfab Women Pink & Yellow Checked Tunic,2149,Pink,Kvsfab,,
18845142,SERONA FABRICS Peach-Coloured & White Tunic,3999,Peach,SERONA FABRICS,,
13278840,Bronz Women Beige Solid Tunic,799,Beige,Bronz,9,4.111111111
13571994,Shae by SASSAFRAS Navy Blue & White Printed Pure Cotton Mandarin Collar A-Line Top,1399,Navy Blue,Shae by SASSAFRAS,305,4.432786885
17156544,MALHAAR Peach-Coloured Floral Printed Cambric Pleated Kurti,1349,Peach,MALHAAR,39,3.871794872
17253108,Aarika Green Floral Printed Pure Cotton Kurti,2629,Green,Aarika,42,4.523809524
8627415,Libas Women Green & Red Printed A-Line Kurti,1299,Green,Libas,1576,4.274111675
15635874,SWAGG INDIA Blue Ethnic Motifs Embroidered Chikankari Kurti,1749,Blue,SWAGG INDIA,224,4.339285714
16630104,Sangria Yellow & Orange Pleated A-Line Fusion Top,1099,Yellow,Sangria,56,4.428571429
17633702,Saree Swarg Beige & Pink Printed Tunic,1650,Beige,Saree Swarg,5,3.2
15853314,ZOLA Black Chikankari Embroidered Lucknowi Chikankari Tunic,3485,Black,ZOLA,7,4.428571429
13169150,Libas Women Navy Blue & Grey Printed Pure Cotton A-Line Kurti,1299,Black,Libas,480,4.0875
17656914,Vishudh Green Floral Print Gathered Top,1049,Green,Vishudh,96,4.270833333
17650630,ETIQUETTE Maroon & White Ethnic Motifs Yoke Design Thread Work Kurti,1399,Maroon,ETIQUETTE,6,4
16287592,Juniper White & Yellow Mandarin Collar Embroidered Tunic,1699,White,Juniper,25,3.76
15874216,YASH GALLERY Pink & White Ethnic Motifs Printed Kurti,2559,Pink,YASH GALLERY,39,4.384615385
13256722,Saanjh Women Off White & Pink Embroidered Tunic,2559,Off White,Saanjh,102,3.87254902
17156622,MALHAAR Grey & Blue Geometric Printed Pleated Cotton Flex Kurti,1349,Grey,MALHAAR,9,4.444444444
